Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
35847769,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
35848002,000002B6,false,Rx,0,8,62,00,00,01,E0,00,78,FB,
35947755,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
35947987,000002B6,false,Rx,0,8,72,00,00,01,E0,00,78,EB,
36047763,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
36048005,000002B6,false,Rx,0,8,82,00,00,01,E0,00,78,1B,
36147751,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
36147983,000002B6,false,Rx,0,8,92,00,00,01,E0,00,78,0B,
36247764,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
36247998,000002B6,false,Rx,0,8,A2,00,00,01,E0,00,78,3B,
36347766,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
36347998,000002B6,false,Rx,0,8,B2,00,00,01,E0,00,78,2B,
36447751,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
36447983,000002B6,false,Rx,0,8,C2,00,00,01,E0,00,78,5B,
36547742,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
36547974,000002B6,false,Rx,0,8,D2,00,00,01,E0,00,78,4B,
36647737,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
36647979,000002B6,false,Rx,0,8,E2,00,00,01,E0,00,78,7B,
36747749,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
36747982,000002B6,false,Rx,0,8,F2,00,00,01,E0,00,78,6B,
36847743,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
36847985,000002B6,false,Rx,0,8,02,00,00,01,E0,00,78,9B,
36947728,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
36947970,000002B6,false,Rx,0,8,12,00,00,01,E0,00,78,8B,
37047749,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
37047981,000002B6,false,Rx,0,8,22,00,00,01,E0,00,78,BB,
37147743,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
37147975,000002B6,false,Rx,0,8,32,00,00,01,E0,00,78,AB,
37247726,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
37247959,000002B6,false,Rx,0,8,42,00,00,01,E0,00,78,DB,
37347720,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
37347952,000002B6,false,Rx,0,8,52,00,00,01,E0,00,78,CB,
37447713,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
37447955,000002B6,false,Rx,0,8,62,00,00,01,E0,00,78,FB,
37547716,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
37547947,000002B6,false,Rx,0,8,72,00,00,01,E0,00,78,EB,
37647708,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
37647950,000002B6,false,Rx,0,8,82,00,00,01,E0,00,78,1B,
37747713,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
37747946,000002B6,false,Rx,0,8,92,00,00,01,E0,00,78,0B,
37847725,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
37847957,000002B6,false,Rx,0,8,A2,00,00,01,E0,00,78,3B,
37947712,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
37947954,000002B6,false,Rx,0,8,B2,00,00,01,E0,00,78,2B,
38047703,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
38047934,000002B6,false,Rx,0,8,C2,00,00,01,E0,00,78,5B,
38147718,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
38147951,000002B6,false,Rx,0,8,D2,00,00,01,E0,00,78,4B,
38247703,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
38247936,000002B6,false,Rx,0,8,E2,00,00,01,E0,00,78,7B,
38347692,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
38347934,000002B6,false,Rx,0,8,F2,00,00,01,E0,00,78,6B,
38447698,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
38447930,000002B6,false,Rx,0,8,02,00,00,01,E0,00,78,9B,
38547706,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
38547938,000002B6,false,Rx,0,8,12,00,00,01,E0,00,78,8B,
38647703,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
38647946,000002B6,false,Rx,0,8,22,00,00,01,E0,00,78,BB,
38747699,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
38747932,000002B6,false,Rx,0,8,32,00,00,01,E0,00,78,AB,
38847697,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
38847929,000002B6,false,Rx,0,8,42,00,00,01,E0,00,78,DB,
38947693,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
38947924,000002B6,false,Rx,0,8,52,00,00,01,E0,00,78,CB,
39047683,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
39047915,000002B6,false,Rx,0,8,62,00,00,01,E0,00,78,FB,
39147670,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
39147913,000002B6,false,Rx,0,8,72,00,00,01,E0,00,78,EB,
39247684,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
39247927,000002B6,false,Rx,0,8,82,00,00,01,E0,00,78,1B,
39347672,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
39347914,000002B6,false,Rx,0,8,92,00,00,01,E0,00,78,0B,
39447668,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
39447910,000002B6,false,Rx,0,8,A2,00,00,01,E0,00,78,3B,
39547688,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
39547920,000002B6,false,Rx,0,8,B2,00,00,01,E0,00,78,2B,
39647664,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
39647897,000002B6,false,Rx,0,8,C2,00,00,01,E0,00,78,5B,
39747678,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
39747912,000002B6,false,Rx,0,8,D2,00,00,01,E0,00,78,4B,
39847672,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
39847914,000002B6,false,Rx,0,8,E2,00,00,01,E0,00,78,7B,
39947665,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
39947907,000002B6,false,Rx,0,8,F2,00,00,01,E0,00,78,6B,
40047672,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
40047904,000002B6,false,Rx,0,8,02,00,00,01,E0,00,78,9B,
40147651,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
40147894,000002B6,false,Rx,0,8,12,00,00,01,E0,00,78,8B,
40247660,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
40247891,000002B6,false,Rx,0,8,22,00,00,01,E0,00,78,BB,
40347649,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
40347891,000002B6,false,Rx,0,8,32,00,00,01,E0,00,78,AB,
40447650,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
40447882,000002B6,false,Rx,0,8,42,00,00,01,E0,00,78,DB,
40547637,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
40547879,000002B6,false,Rx,0,8,52,00,00,01,E0,00,78,CB,
40647650,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
40647893,000002B6,false,Rx,0,8,62,00,00,01,E0,00,78,FB,
40747647,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
40747889,000002B6,false,Rx,0,8,72,00,00,01,E0,00,78,EB,
40847644,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
40847886,000002B6,false,Rx,0,8,82,00,00,01,E0,00,78,1B,
40947650,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
40947881,000002B6,false,Rx,0,8,92,00,00,01,E0,00,78,0B,
41047648,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
41047880,000002B6,false,Rx,0,8,A2,00,00,01,E0,00,78,3B,
41147645,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
41147888,000002B6,false,Rx,0,8,B2,00,00,01,E0,00,78,2B,
41247642,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
41247874,000002B6,false,Rx,0,8,C2,00,00,01,E0,00,78,5B,
41347619,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
41347851,000002B6,false,Rx,0,8,D2,00,00,01,E0,00,78,4B,
41447624,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
41447856,000002B6,false,Rx,0,8,E2,00,00,01,E0,00,78,7B,
41547627,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
41547869,000002B6,false,Rx,0,8,F2,00,00,01,E0,00,78,6B,
41647632,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
41647865,000002B6,false,Rx,0,8,02,00,00,01,E0,00,78,9B,
41747617,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
41747849,000002B6,false,Rx,0,8,12,00,00,01,E0,00,78,8B,
41847627,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
41847869,000002B6,false,Rx,0,8,22,00,00,01,E0,00,78,BB,
41947621,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
41947863,000002B6,false,Rx,0,8,32,00,00,01,E0,00,78,AB,
42047607,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
42047839,000002B6,false,Rx,0,8,42,00,00,01,E0,00,78,DB,
42147612,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
42147846,000002B6,false,Rx,0,8,52,00,00,01,E0,00,78,CB,
42247612,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
42247854,000002B6,false,Rx,0,8,62,00,00,01,E0,00,78,FB,
42347597,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
42347829,000002B6,false,Rx,0,8,72,00,00,01,E0,00,78,EB,
42447607,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
42447849,000002B6,false,Rx,0,8,82,00,00,01,E0,00,78,1B,
42547604,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
42547847,000002B6,false,Rx,0,8,92,00,00,01,E0,00,78,0B,
42647597,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
42647830,000002B6,false,Rx,0,8,A2,00,00,01,E0,00,78,3B,
42747594,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
42747836,000002B6,false,Rx,0,8,B2,00,00,01,E0,00,78,2B,
42847601,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
42847833,000002B6,false,Rx,0,8,C2,00,00,01,E0,00,78,5B,
42947597,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
42947828,000002B6,false,Rx,0,8,D2,00,00,01,E0,00,78,4B,
43047587,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
43047820,000002B6,false,Rx,0,8,E2,00,00,01,E0,00,78,7B,
43147589,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
43147833,000002B6,false,Rx,0,8,F2,00,00,01,E0,00,78,6B,
43247578,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
43247820,000002B6,false,Rx,0,8,02,00,00,01,E0,00,78,9B,
43347576,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
43347808,000002B6,false,Rx,0,8,12,00,00,01,E0,00,78,8B,
43447592,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
43447834,000002B6,false,Rx,0,8,22,00,00,01,E0,00,78,BB,
43547584,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
