Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
6087608,000002B3,false,Tx,0,8,CA,4C,13,F8,22,AD,B7,85,
6097420,000002B4,false,Tx,0,8,37,35,45,AF,CF,48,5F,03,
6097420,000002B4,false,Tx,0,8,37,35,45,AF,CF,48,5F,03,
6098528,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
6107646,000002B5,false,Tx,0,8,55,1A,4C,72,84,71,0E,34,
6116653,00000200,false,Tx,0,8,0A,1F,3C,1C,D8,67,55,23,
6126900,00000201,false,Tx,0,8,09,4B,91,81,93,9D,93,CF,
6137140,00000202,false,Tx,0,8,3C,D0,95,38,86,3D,D5,CF,
6150447,00000203,false,Tx,0,8,8C,D1,08,3B,02,9E,21,75,
6156858,00000204,false,Tx,0,8,46,64,E7,11,9C,1F,F7,81,
6156858,00000204,false,Tx,0,8,46,64,E7,11,9C,1F,F7,81,
6198526,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
6198774,000002B6,false,Rx,0,8,00,00,7D,02,00,00,7E,01,
6237021,00000205,false,Tx,0,8,26,B1,34,F5,14,3B,51,1E,
6298514,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
6298752,000002B6,false,Rx,0,8,10,00,7D,02,00,00,7E,11,
6301789,00000206,false,Tx,0,8,FC,F9,61,49,D7,BF,70,60,
6306758,00000207,false,Tx,0,8,4C,9D,63,EB,CD,08,63,6D,
6316774,00000208,false,Tx,0,8,D7,43,7C,82,EA,18,DC,D3,
6326986,00000209,false,Tx,0,8,FA,4D,A4,DE,07,3F,38,E7,
6337015,0000020A,false,Tx,0,8,50,89,BE,F6,D0,3D,AA,F3,
6346870,0000020B,false,Tx,0,8,D1,15,7C,8F,7E,F3,7A,7F,
6356784,0000020C,false,Tx,0,8,38,30,C1,42,1D,7D,79,D0,
6367005,0000020D,false,Tx,0,8,8F,46,76,8A,86,29,E5,DA,
6377518,0000020E,false,Tx,0,8,AE,5F,D6,99,9F,FE,C8,6B,
6386605,000002B6,false,Rx,0,8,12,00,7D,02,00,00,7E,13,
6387680,0000020F,false,Tx,0,8,59,63,A9,EF,22,4C,55,F7,
6398409,00000210,false,Tx,0,8,6B,69,0F,79,0B,13,80,36,
6398527,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
6407073,00000211,false,Tx,0,8,DD,8E,3E,E7,12,C7,69,20,
6498521,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
6498761,000002B6,false,Rx,0,8,30,00,7D,02,00,00,7E,31,
6594819,00000212,false,Tx,0,8,CB,FA,FD,9D,B6,03,DB,64,
6598744,000002B6,false,Rx,0,8,40,00,7D,02,00,00,7E,41,
6603799,00000213,false,Tx,0,8,D6,02,75,1D,08,A9,3F,89,
6617407,00000214,false,Tx,0,8,93,7B,01,30,F9,C6,CE,CC,
6643647,00000215,false,Tx,0,8,1A,2A,B7,C2,2A,86,DC,F2,
6656159,00000216,false,Tx,0,8,3F,3B,2F,7D,69,79,23,B4,
6662445,00000217,false,Tx,0,8,F7,2C,71,86,9D,86,38,7B,
6698507,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
6698756,000002B6,false,Rx,0,8,50,00,7D,02,00,00,7E,51,
6735802,00000218,false,Tx,0,8,C6,44,16,CB,ED,71,3E,12,
6737970,00000219,false,Tx,0,8,F2,BF,48,FD,E0,80,DD,D7,
6747792,0000021A,false,Tx,0,8,E3,FA,5C,ED,11,AC,0E,67,
6763438,0000021B,false,Tx,0,8,0B,38,15,D1,26,CA,FA,D3,
6769754,0000021C,false,Tx,0,8,9D,3B,EF,DC,ED,23,E3,DE,
6779158,0000021D,false,Tx,0,8,72,30,33,2E,E5,85,6D,74,
6787398,0000021E,false,Tx,0,8,1D,EB,64,40,E5,3D,80,EE,
6798516,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
6798755,000002B6,false,Rx,0,8,60,00,7D,02,00,00,7E,61,
6798767,0000021F,false,Tx,0,8,5D,18,A0,46,B8,E8,18,47,
6808639,00000220,false,Tx,0,8,58,50,11,58,5E,C7,B2,48,
6817790,00000221,false,Tx,0,8,51,D9,10,A2,34,98,E7,B6,
6828213,00000222,false,Tx,0,8,83,2D,78,F6,D9,27,89,60,
6838302,00000223,false,Tx,0,8,EA,DD,6E,E1,44,23,BC,A8,
6838302,00000223,false,Tx,0,8,EA,DD,6E,E1,44,23,BC,A8,
6847786,00000224,false,Tx,0,8,3D,D9,D6,5F,8D,87,2A,F5,
6858218,00000225,false,Tx,0,8,72,D9,CD,A5,8B,45,4D,78,
6867959,00000226,false,Tx,0,8,2B,F0,74,95,A2,1C,C4,E8,
6877797,00000227,false,Tx,0,8,D9,12,A7,24,5D,5C,9D,38,
6888649,00000228,false,Tx,0,8,1B,8F,A4,9B,94,78,08,70,
6898142,00000229,false,Tx,0,8,7F,E5,30,C3,E4,2D,25,BE,
6898509,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
6898748,000002B6,false,Rx,0,8,72,00,7D,02,00,00,7E,73,
6908130,0000022A,false,Tx,0,8,6E,55,7F,C3,3B,CB,63,E9,
6998504,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
6998754,000002B6,false,Rx,0,8,82,00,7D,02,00,00,7E,83,
7098505,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
7098744,000002B6,false,Rx,0,8,92,00,7D,02,00,00,7E,93,
7104843,00000201,false,Tx,0,8,93,45,2F,B3,50,58,02,01,
7178067,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
7196899,00000209,false,Tx,0,8,F1,B9,F0,E9,2A,E9,95,23,
7198502,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
