Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
985801484,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
985801717,000002B6,false,Rx,0,8,82,00,69,01,F8,00,7C,6E,
985901469,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
985901701,000002B6,false,Rx,0,8,92,00,69,01,F8,00,7C,7E,
986001462,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
986001704,000002B6,false,Rx,0,8,A2,00,69,01,F8,00,7C,4E,
986101473,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
986101715,000002B6,false,Rx,0,8,B2,00,69,01,F8,00,7C,5E,
986201456,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
986201698,000002B6,false,Rx,0,8,C2,00,6A,01,F8,00,7C,2D,
986301455,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
986301699,000002B6,false,Rx,0,8,D2,00,6B,81,F8,00,7C,BC,
986401464,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
986401706,000002B6,false,Rx,0,8,E2,00,6D,81,F8,00,7C,8A,
986501457,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
986501689,000002B6,false,Rx,0,8,F2,00,70,01,F8,00,7C,07,
986601470,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
986601702,000002B6,false,Rx,0,8,02,00,72,01,F8,00,7C,F5,
986701453,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
986701696,000002B6,false,Rx,0,8,12,00,74,81,F8,00,7C,63,
986801466,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
986801699,000002B6,false,Rx,0,8,22,00,77,01,F8,00,7C,D0,
986901450,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
986901682,000002B6,false,Rx,0,8,32,00,7A,81,F8,00,7C,4D,
987001457,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
987001699,000002B6,false,Rx,0,8,42,00,7F,81,F8,00,7C,38,
987101437,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
987101669,000002B6,false,Rx,0,8,52,00,84,01,F8,00,7C,53,
987201438,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
987201671,000002B6,false,Rx,0,8,62,00,87,01,F8,00,7C,60,
987301435,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
987301668,000002B6,false,Rx,0,8,72,00,89,81,F8,00,7C,FE,
987401429,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
987401671,000002B6,false,Rx,0,8,82,00,8A,81,F8,00,7C,0D,
987501435,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
987501667,000002B6,false,Rx,0,8,92,00,8B,81,F8,00,7C,1C,
987601432,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
987601674,000002B6,false,Rx,0,8,A2,00,8B,81,F8,00,7C,2C,
987701428,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
987701661,000002B6,false,Rx,0,8,B2,00,8C,01,F8,00,7C,BB,
987801427,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
987801660,000002B6,false,Rx,0,8,C2,00,8C,01,F8,00,7C,CB,
987901424,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
987901656,000002B6,false,Rx,0,8,D2,00,8C,01,F8,00,7C,DB,
988001430,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
988001672,000002B6,false,Rx,0,8,E2,00,8B,01,F8,00,7C,EC,
988101417,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
988101659,000002B6,false,Rx,0,8,F2,00,8A,01,F8,00,7C,FD,
988201432,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
988201675,000002B6,false,Rx,0,8,02,00,88,81,F8,00,7C,8F,
988301416,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
988301659,000002B6,false,Rx,0,8,12,00,87,01,F8,00,7C,10,
988401420,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
988401662,000002B6,false,Rx,0,8,22,00,85,01,F8,00,7C,22,
988501427,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
988501669,000002B6,false,Rx,0,8,32,00,82,01,F8,00,7C,35,
988601407,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
988601649,000002B6,false,Rx,0,8,42,00,7E,01,F8,00,7C,B9,
988701399,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
988701642,000002B6,false,Rx,0,8,52,00,7A,81,F8,00,7C,2D,
