Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
657156000,00000393,false,Rx,1,8,00,51,00,00,00,00,00,05,
657156243,000005C0,false,Rx,1,8,80,62,62,00,72,C8,1F,00,
657160636,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
657160864,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
657161106,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
657161330,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657164634,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,01,85,
657164861,000001DC,false,Rx,1,8,6E,04,C4,B5,E1,0C,E1,81,
657165416,000001DA,false,Rx,1,8,BA,32,58,00,00,01,02,45,
657165586,00000120,false,Rx,1,4,00,00,02,8F,00,00,00,00,
657170629,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
657170867,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
657171109,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
657171333,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657174626,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,02,8F,
657174853,000001DC,false,Rx,1,8,6E,04,C4,B5,E5,04,C6,96,
657175409,000001DA,false,Rx,1,8,BA,72,58,00,00,01,03,62,
657175589,00000120,false,Rx,1,4,00,00,03,0A,00,00,00,00,
657175810,0000055A,false,Rx,1,8,19,36,37,35,55,00,5B,48,
657180639,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
657180877,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
657181108,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
657181332,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657184625,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,03,0A,
657184863,000001DC,false,Rx,1,8,6E,04,C4,B5,E8,C0,C3,2D,
657185179,0000055B,false,Rx,1,8,A4,40,AA,00,DF,C0,12,1A,
657185422,0000059E,false,Rx,1,8,00,00,0C,76,18,00,00,00,
657185582,00000120,false,Rx,1,4,00,00,04,9B,00,00,00,00,
657185824,000001DA,false,Rx,1,8,BA,72,58,00,00,01,00,68,
657186066,000005BC,false,Rx,1,8,3D,80,F0,64,B0,01,00,32,
126412,000002A0,false,Tx,1,8,3E,BA,01,67,8E,60,EB,86,
657190757,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
657190879,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
657191108,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
657191574,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657194628,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,00,00,
657194856,000001DC,false,Rx,1,8,6E,04,C4,B5,EC,DC,C8,C4,
657195411,000001DA,false,Rx,1,8,BA,32,58,00,00,01,01,4F,
657195581,00000120,false,Rx,1,4,00,00,05,1E,00,00,00,00,
657196674,000002B5,false,Rx,1,8,70,00,32,00,00,00,00,42,
657196907,000002B6,false,Rx,1,8,70,00,89,01,F0,00,74,7C,
657200634,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
657200871,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
657201103,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
657201327,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657204630,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,01,85,
657204851,000001DC,false,Rx,1,8,6E,04,C4,B5,E1,0C,E1,81,
657205415,000001DA,false,Rx,1,8,BA,32,58,00,00,01,02,45,
657205584,00000120,false,Rx,1,4,00,00,06,14,00,00,00,00,
657210633,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
