Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4297998843,000001DA,false,Rx,1,8,B8,32,58,00,00,01,01,41,
4297999012,00000120,false,Rx,1,4,00,00,05,1E,00,00,00,00,
4298006354,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4298006584,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4298006826,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4298007058,000001DB,false,Rx,1,8,FF,40,B8,CB,24,00,01,7F,
4298007291,000001DC,false,Rx,1,8,6E,04,F5,39,E1,0C,E1,D1,
4298007513,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4298007745,0000055B,false,Rx,1,8,6A,40,AA,00,AB,00,10,40,
4298007988,000005BC,false,Rx,1,8,12,80,64,50,90,02,A0,96,
4298008841,000001DA,false,Rx,1,8,B9,32,58,00,00,01,02,4C,
4298009011,00000120,false,Rx,1,4,00,00,06,14,00,00,00,00,
4298016352,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4298016592,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4298016824,000001DB,false,Rx,1,8,FF,40,B8,CB,24,00,02,75,
4298017045,000001DC,false,Rx,1,8,6E,04,F5,39,E5,04,C6,C6,
4298017289,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4298017511,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4298018837,000001DA,false,Rx,1,8,B8,72,58,00,00,01,03,6C,
4298019007,00000120,false,Rx,1,4,00,00,07,91,00,00,00,00,
4298019238,0000055A,false,Rx,1,8,1F,37,37,35,55,00,5B,48,
4298020892,0000055B,false,Rx,1,8,A4,40,AA,00,DF,C0,10,95,
4298021136,0000059E,false,Rx,1,8,00,00,0C,76,18,00,00,00,
4298021378,000005BC,false,Rx,1,8,3D,80,F0,64,B0,01,00,32,
4298026360,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4298026590,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4298026821,000001DB,false,Rx,1,8,FF,00,B8,CB,24,00,03,52,
4298027053,000001DC,false,Rx,1,8,6E,04,F5,39,E8,C0,C3,7D,
4298027296,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4298027519,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4298028836,000001DA,false,Rx,1,8,B8,72,58,00,00,01,00,66,
4298029005,00000120,false,Rx,1,4,00,00,08,B3,00,00,00,00,
4298030244,00000390,false,Rx,1,8,24,00,01,02,00,00,00,38,
4298035238,00000393,false,Rx,1,8,26,51,00,00,00,00,00,30,
4298036348,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4298036582,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4298036813,000001DB,false,Rx,1,8,FE,80,B8,CB,24,00,00,9E,
4298037045,000001DC,false,Rx,1,8,6E,04,F5,39,EC,DC,C8,94,
4298037278,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4298037506,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4298038838,000001DA,false,Rx,1,8,B8,32,58,00,00,01,01,41,
4298039008,00000120,false,Rx,1,4,00,00,09,36,00,00,00,00,
79007,000002A0,false,Tx,1,8,02,0F,01,00,00,60,00,00,
4298043678,000002B5,false,Rx,1,8,10,00,44,00,0A,60,00,3E,
4298043906,000002B6,false,Rx,1,8,11,C8,86,02,88,00,B4,61,
4298046344,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4298046588,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4298046820,000001DB,false,Rx,1,8,FE,20,B8,CB,24,00,01,8B,
4298047041,000001DC,false,Rx,1,8,6E,04,F5,39,E1,0C,E1,D1,
4298047285,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4298047507,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4298048835,000001DA,false,Rx,1,8,B7,32,58,00,00,01,02,66,
4298049005,00000120,false,Rx,1,4,00,00,0A,3C,00,00,00,00,
4298056356,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4298056585,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4298056816,000001DB,false,Rx,1,8,FD,C0,B8,CB,24,00,02,BA,
4298057048,000001DC,false,Rx,1,8,6E,04,F5,39,E5,04,C6,C6,
4298057281,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4298057514,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4298058841,000001DA,false,Rx,1,8,B7,72,58,00,00,01,03,41,
4298059000,00000120,false,Rx,1,4,00,00,0B,B9,00,00,00,00,
4298066352,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4298066591,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4298066833,000001DB,false,Rx,1,8,FD,40,B8,CB,24,00,03,FE,
4298067065,000001DC,false,Rx,1,8,6E,04,F5,39,E8,C0,C3,7D,
4298067298,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4298067521,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4298068836,000001DA,false,Rx,1,8,B7,72,58,00,00,01,00,4B,
4298069006,00000120,false,Rx,1,4,00,00,0C,28,00,00,00,00,
4298076348,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4298076577,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4298076809,000001DB,false,Rx,1,8,FC,E0,B8,CB,24,00,00,63,
4298077041,000001DC,false,Rx,1,8,6E,04,F5,39,EC,DC,C8,94,
4298077274,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4298077506,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4298078833,000001DA,false,Rx,1,8,B7,32,58,00,00,01,01,6C,
4298079002,00000120,false,Rx,1,4,00,00,0D,AD,00,00,00,00,
4298086345,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4298086585,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4298086816,000001DB,false,Rx,1,8,FC,A0,B8,CB,24,00,01,44,
4298087048,000001DC,false,Rx,1,8,6E,04,F5,39,E1,0C,E1,D1,
4298087281,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4298087514,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4298088840,000001DA,false,Rx,1,8,B7,32,58,00,00,01,02,66,
4298089010,00000120,false,Rx,1,4,00,00,0E,A7,00,00,00,00,
4295080353,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295080582,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4295080814,000001DB,false,Rx,1,8,FC,60,B8,CB,24,00,02,2D,
4295081045,000001DC,false,Rx,1,8,6E,04,F5,39,E5,04,C6,C6,
4295081278,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4295081511,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295082838,000001DA,false,Rx,1,8,B7,72,58,00,00,01,03,41,
4295083007,00000120,false,Rx,1,4,00,00,0F,22,00,00,00,00,
4295090350,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4295090589,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4295090831,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4295091064,000001DB,false,Rx,1,8,FC,00,B8,CB,24,00,03,5B,
4295091296,000001DC,false,Rx,1,8,6E,04,F5,39,E8,C0,C3,7D,
4295091528,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295091760,0000055B,false,Rx,1,8,6A,40,AA,00,AB,00,11,C5,
4295091993,000005BC,false,Rx,1,8,12,80,64,50,90,03,01,C2,
4295092836,000001DA,false,Rx,1,8,B7,72,58,00,00,01,00,4B,
4295093016,00000120,false,Rx,1,4,00,00,00,00,00,00,00,00,
4295100349,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4295100578,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4295100810,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4295101043,000001DB,false,Rx,1,8,FB,A0,B8,CB,24,00,00,D4,
4295101274,000001DC,false,Rx,1,8,6E,04,F5,39,EC,DC,C8,94,
4295101496,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295101739,0000059E,false,Rx,1,8,00,00,0A,11,D8,00,00,00,
4295101982,000005C0,false,Rx,1,8,80,62,62,FF,72,C8,1F,00,
